evidence_id,owner_type,owner_id,evidence_index,evidence_type,evidence_value,evidence_raw,review_status,source_hash,hash_status,created_at
ev_edge_edge_0168_01,EDGE_ASSERTION,edge_0168,1,target_node,concept_customs_clearance,target_node:concept_customs_clearance,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0168_02,EDGE_ASSERTION,edge_0168,2,relation,rationale_for,relation:rationale_for,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0168_03,EDGE_ASSERTION,edge_0168,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0169_00,EDGE_ASSERTION,edge_0169,0,source_node,consolidated_06_material_handling_case,source_node:consolidated_06_material_handling_case,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0169_01,EDGE_ASSERTION,edge_0169,1,target_node,concept_warehouse_receiving,target_node:concept_warehouse_receiving,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0169_02,EDGE_ASSERTION,edge_0169,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0169_03,EDGE_ASSERTION,edge_0169,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0170_00,EDGE_ASSERTION,edge_0170,0,source_node,consolidated_06_material_handling_case,source_node:consolidated_06_material_handling_case,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0170_01,EDGE_ASSERTION,edge_0170,1,target_node,concept_customs_clearance,target_node:concept_customs_clearance,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0170_02,EDGE_ASSERTION,edge_0170,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0170_03,EDGE_ASSERTION,edge_0170,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0171_00,EDGE_ASSERTION,edge_0171,0,source_node,std_wco_dm,source_node:std_wco_dm,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0171_01,EDGE_ASSERTION,edge_0171,1,target_node,concept_customs_clearance,target_node:concept_customs_clearance,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0171_02,EDGE_ASSERTION,edge_0171,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0171_03,EDGE_ASSERTION,edge_0171,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0172_00,EDGE_ASSERTION,edge_0172,0,source_node,concept_osdr,source_node:concept_osdr,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0172_01,EDGE_ASSERTION,edge_0172,1,target_node,concept_site_receipt,target_node:concept_site_receipt,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0172_02,EDGE_ASSERTION,edge_0172,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0172_03,EDGE_ASSERTION,edge_0172,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0173_00,EDGE_ASSERTION,edge_0173,0,source_node,concept_site_receipt,source_node:concept_site_receipt,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0173_01,EDGE_ASSERTION,edge_0173,1,target_node,concept_grn,target_node:concept_grn,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0173_02,EDGE_ASSERTION,edge_0173,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0173_03,EDGE_ASSERTION,edge_0173,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0174_00,EDGE_ASSERTION,edge_0174,0,source_node,concept_site_receipt,source_node:concept_site_receipt,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0174_01,EDGE_ASSERTION,edge_0174,1,target_node,concept_pod,target_node:concept_pod,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0174_02,EDGE_ASSERTION,edge_0174,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0174_03,EDGE_ASSERTION,edge_0174,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0175_00,EDGE_ASSERTION,edge_0175,0,source_node,concept_lct_operation,source_node:concept_lct_operation,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0175_01,EDGE_ASSERTION,edge_0175,1,target_node,concept_marine_operation,target_node:concept_marine_operation,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0175_02,EDGE_ASSERTION,edge_0175,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0175_03,EDGE_ASSERTION,edge_0175,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0176_00,EDGE_ASSERTION,edge_0176,0,source_node,concept_marine_operation,source_node:concept_marine_operation,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0176_01,EDGE_ASSERTION,edge_0176,1,target_node,concept_lashing_plan,target_node:concept_lashing_plan,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0176_02,EDGE_ASSERTION,edge_0176,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0176_03,EDGE_ASSERTION,edge_0176,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0177_00,EDGE_ASSERTION,edge_0177,0,source_node,concept_marine_operation,source_node:concept_marine_operation,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0177_01,EDGE_ASSERTION,edge_0177,1,target_node,concept_lifting_plan,target_node:concept_lifting_plan,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0177_02,EDGE_ASSERTION,edge_0177,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0177_03,EDGE_ASSERTION,edge_0177,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0178_00,EDGE_ASSERTION,edge_0178,0,source_node,concept_marine_operation,source_node:concept_marine_operation,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0178_01,EDGE_ASSERTION,edge_0178,1,target_node,concept_offshore_staging_node,target_node:concept_offshore_staging_node,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0178_02,EDGE_ASSERTION,edge_0178,2,relation,references,relation:references,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0178_03,EDGE_ASSERTION,edge_0178,3,confidence,INFERRED,confidence:INFERRED,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0179_00,EDGE_ASSERTION,edge_0179,0,source_node,concept_marine_operation,source_node:concept_marine_operation,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0179_01,EDGE_ASSERTION,edge_0179,1,target_node,concept_stability_case,target_node:concept_stability_case,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0179_02,EDGE_ASSERTION,edge_0179,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0179_03,EDGE_ASSERTION,edge_0179,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0180_00,EDGE_ASSERTION,edge_0180,0,source_node,concept_marine_operation,source_node:concept_marine_operation,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0180_01,EDGE_ASSERTION,edge_0180,1,target_node,concept_stowage_plan,target_node:concept_stowage_plan,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0180_02,EDGE_ASSERTION,edge_0180,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0180_03,EDGE_ASSERTION,edge_0180,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0181_00,EDGE_ASSERTION,edge_0181,0,source_node,concept_ptw,source_node:concept_ptw,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0181_01,EDGE_ASSERTION,edge_0181,1,target_node,concept_marine_operation,target_node:concept_marine_operation,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0181_02,EDGE_ASSERTION,edge_0181,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0181_03,EDGE_ASSERTION,edge_0181,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0182_00,EDGE_ASSERTION,edge_0182,0,source_node,std_bimco_supplytime,source_node:std_bimco_supplytime,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0182_01,EDGE_ASSERTION,edge_0182,1,target_node,concept_marine_operation,target_node:concept_marine_operation,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0182_02,EDGE_ASSERTION,edge_0182,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0182_03,EDGE_ASSERTION,edge_0182,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0183_00,EDGE_ASSERTION,edge_0183,0,source_node,concept_offshore_staging_node,source_node:concept_offshore_staging_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0183_01,EDGE_ASSERTION,edge_0183,1,target_node,concept_location_node,target_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0183_02,EDGE_ASSERTION,edge_0183,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0183_03,EDGE_ASSERTION,edge_0183,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0184_00,EDGE_ASSERTION,edge_0184,0,source_node,node_mosb,source_node:node_mosb,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0184_01,EDGE_ASSERTION,edge_0184,1,target_node,concept_offshore_staging_node,target_node:concept_offshore_staging_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0184_02,EDGE_ASSERTION,edge_0184,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0184_03,EDGE_ASSERTION,edge_0184,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0185_00,EDGE_ASSERTION,edge_0185,0,source_node,concept_location_node,source_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0185_01,EDGE_ASSERTION,edge_0185,1,target_node,concept_regulatory_requirement,target_node:concept_regulatory_requirement,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0185_02,EDGE_ASSERTION,edge_0185,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0185_03,EDGE_ASSERTION,edge_0185,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0186_00,EDGE_ASSERTION,edge_0186,0,source_node,concept_transport_corridor,source_node:concept_transport_corridor,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0186_01,EDGE_ASSERTION,edge_0186,1,target_node,concept_location_node,target_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0186_02,EDGE_ASSERTION,edge_0186,2,relation,conceptually_related_to,relation:conceptually_related_to,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0186_03,EDGE_ASSERTION,edge_0186,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0187_00,EDGE_ASSERTION,edge_0187,0,source_node,node_agi_island,source_node:node_agi_island,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0187_01,EDGE_ASSERTION,edge_0187,1,target_node,concept_location_node,target_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0187_02,EDGE_ASSERTION,edge_0187,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0187_03,EDGE_ASSERTION,edge_0187,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0188_00,EDGE_ASSERTION,edge_0188,0,source_node,node_das_island,source_node:node_das_island,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0188_01,EDGE_ASSERTION,edge_0188,1,target_node,concept_location_node,target_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0188_02,EDGE_ASSERTION,edge_0188,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0188_03,EDGE_ASSERTION,edge_0188,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0189_00,EDGE_ASSERTION,edge_0189,0,source_node,node_jebel_ali_port,source_node:node_jebel_ali_port,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0189_01,EDGE_ASSERTION,edge_0189,1,target_node,concept_location_node,target_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0189_02,EDGE_ASSERTION,edge_0189,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0189_03,EDGE_ASSERTION,edge_0189,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0190_00,EDGE_ASSERTION,edge_0190,0,source_node,node_khalifa_port,source_node:node_khalifa_port,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0190_01,EDGE_ASSERTION,edge_0190,1,target_node,concept_location_node,target_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0190_02,EDGE_ASSERTION,edge_0190,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0190_03,EDGE_ASSERTION,edge_0190,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0191_00,EDGE_ASSERTION,edge_0191,0,source_node,node_mir_site,source_node:node_mir_site,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0191_01,EDGE_ASSERTION,edge_0191,1,target_node,concept_location_node,target_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0191_02,EDGE_ASSERTION,edge_0191,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0191_03,EDGE_ASSERTION,edge_0191,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0192_00,EDGE_ASSERTION,edge_0192,0,source_node,node_shu_site,source_node:node_shu_site,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0192_01,EDGE_ASSERTION,edge_0192,1,target_node,concept_location_node,target_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0192_02,EDGE_ASSERTION,edge_0192,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0192_03,EDGE_ASSERTION,edge_0192,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0193_00,EDGE_ASSERTION,edge_0193,0,source_node,node_zayed_port,source_node:node_zayed_port,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0193_01,EDGE_ASSERTION,edge_0193,1,target_node,concept_location_node,target_node:concept_location_node,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0193_02,EDGE_ASSERTION,edge_0193,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0193_03,EDGE_ASSERTION,edge_0193,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0194_00,EDGE_ASSERTION,edge_0194,0,source_node,concept_permit_requirement,source_node:concept_permit_requirement,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0194_01,EDGE_ASSERTION,edge_0194,1,target_node,concept_regulatory_requirement,target_node:concept_regulatory_requirement,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0194_02,EDGE_ASSERTION,edge_0194,2,relation,implements,relation:implements,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0194_03,EDGE_ASSERTION,edge_0194,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0195_00,EDGE_ASSERTION,edge_0195,0,source_node,std_incoterms_2020,source_node:std_incoterms_2020,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0195_01,EDGE_ASSERTION,edge_0195,1,target_node,concept_incoterm,target_node:concept_incoterm,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0195_02,EDGE_ASSERTION,edge_0195,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0195_03,EDGE_ASSERTION,edge_0195,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0196_00,EDGE_ASSERTION,edge_0196,0,source_node,concept_ldg_pipeline,source_node:concept_ldg_pipeline,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0196_01,EDGE_ASSERTION,edge_0196,1,target_node,concept_verification_result,target_node:concept_verification_result,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0196_02,EDGE_ASSERTION,edge_0196,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0196_03,EDGE_ASSERTION,edge_0196,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0197_00,EDGE_ASSERTION,edge_0197,0,source_node,concept_ldg_pipeline,source_node:concept_ldg_pipeline,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0197_01,EDGE_ASSERTION,edge_0197,1,target_node,concept_audit_record,target_node:concept_audit_record,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0197_02,EDGE_ASSERTION,edge_0197,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0197_03,EDGE_ASSERTION,edge_0197,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0198_00,EDGE_ASSERTION,edge_0198,0,source_node,concept_human_gate,source_node:concept_human_gate,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0198_01,EDGE_ASSERTION,edge_0198,1,target_node,concept_approval_action,target_node:concept_approval_action,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0198_02,EDGE_ASSERTION,edge_0198,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0198_03,EDGE_ASSERTION,edge_0198,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0199_00,EDGE_ASSERTION,edge_0199,0,source_node,consolidated_05_invoice_cost,source_node:consolidated_05_invoice_cost,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0199_01,EDGE_ASSERTION,edge_0199,1,target_node,concept_cost_guard,target_node:concept_cost_guard,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0199_02,EDGE_ASSERTION,edge_0199,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0199_03,EDGE_ASSERTION,edge_0199,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0200_00,EDGE_ASSERTION,edge_0200,0,source_node,consolidated_05_invoice_cost,source_node:consolidated_05_invoice_cost,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0200_01,EDGE_ASSERTION,edge_0200,1,target_node,consolidated_00_master_ontology,target_node:consolidated_00_master_ontology,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0200_02,EDGE_ASSERTION,edge_0200,2,relation,cites,relation:cites,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0200_03,EDGE_ASSERTION,edge_0200,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0201_00,EDGE_ASSERTION,edge_0201,0,source_node,consolidated_05_invoice_cost,source_node:consolidated_05_invoice_cost,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0201_01,EDGE_ASSERTION,edge_0201,1,target_node,consolidated_05_invoice,target_node:consolidated_05_invoice,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0201_02,EDGE_ASSERTION,edge_0201,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0201_03,EDGE_ASSERTION,edge_0201,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0202_00,EDGE_ASSERTION,edge_0202,0,source_node,consolidated_06_material_handling,source_node:consolidated_06_material_handling,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0202_01,EDGE_ASSERTION,edge_0202,1,target_node,consolidated_05_invoice_cost,target_node:consolidated_05_invoice_cost,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0202_02,EDGE_ASSERTION,edge_0202,2,relation,cites,relation:cites,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0202_03,EDGE_ASSERTION,edge_0202,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0203_00,EDGE_ASSERTION,edge_0203,0,source_node,consolidated_07_port_operations,source_node:consolidated_07_port_operations,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0203_01,EDGE_ASSERTION,edge_0203,1,target_node,consolidated_05_invoice_cost,target_node:consolidated_05_invoice_cost,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0203_02,EDGE_ASSERTION,edge_0203,2,relation,cites,relation:cites,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
